sku,month,percentile_level,approx_threshold,exact_threshold,threshold_delta
JNE1977-KR-237-XXXL,2022-04,P90,22.0,22.0,0.0
JNE1977-KR-237-XXXL,2022-05,P80,21.0,21.0,0.0
JNE1977-KR-237-XXXL,2022-05,P90,21.0,21.0,0.0
JNE1998-KR-311-L,2022-04,P80,24.0,24.0,0.0
JNE1998-KR-311-L,2022-04,P90,25.0,25.0,0.0
JNE1998-KR-311-L,2022-05,P80,18.0,18.0,0.0
JNE1998-KR-311-L,2022-05,P90,18.0,18.0,0.0
JNE1998-KR-311-M,2022-04,P80,23.0,23.0,0.0
JNE1998-KR-311-M,2022-04,P90,27.0,27.0,0.0
JNE1998-KR-311-M,2022-05,P80,1.0,1.0,0.0
JNE1998-KR-311-M,2022-05,P90,1.0,1.0,0.0
JNE1998-KR-311-M,2022-06,P80,0.0,0.0,0.0
JNE1998-KR-311-M,2022-06,P90,0.0,0.0,0.0
JNE1998-KR-311-S,2022-04,P80,1.0,1.0,0.0
JNE1998-KR-311-S,2022-04,P90,21.0,21.0,0.0
JNE1998-KR-311-XL,2022-04,P80,18.0,18.0,0.0
JNE1998-KR-311-XL,2022-04,P90,18.0,18.0,0.0
JNE1998-KR-311-XL,2022-05,P80,23.0,23.0,0.0
JNE1998-KR-311-XL,2022-05,P90,24.0,24.0,0.0
JNE1998-KR-311-XL,2022-06,P80,19.0,19.0,0.0
JNE1998-KR-311-XL,2022-06,P90,27.0,27.0,0.0
JNE1998-KR-311-XS,2022-04,P80,21.0,21.0,0.0
JNE1998-KR-311-XS,2022-04,P90,21.0,21.0,0.0
JNE1998-KR-311-XXL,2022-04,P80,30.0,30.0,0.0
JNE1998-KR-311-XXL,2022-04,P90,30.0,30.0,0.0
JNE1998-KR-311-XXL,2022-05,P80,24.0,24.0,0.0
JNE1998-KR-311-XXL,2022-05,P90,24.0,24.0,0.0
JNE1998-KR-311-XXL,2022-06,P80,24.0,24.0,0.0
JNE1998-KR-311-XXL,2022-06,P90,24.0,24.0,0.0
JNE2006-KR-158-S,2022-06,P80,1.0,1.0,0.0
JNE2006-KR-158-S,2022-06,P90,1.0,1.0,0.0
JNE2009-KR-310-L,2022-04,P80,1.0,1.0,0.0
JNE2009-KR-310-L,2022-04,P90,1.0,1.0,0.0
JNE2009-KR-310-L,2022-06,P80,0.0,0.0,0.0
JNE2009-KR-310-L,2022-06,P90,0.0,0.0,0.0
JNE2009-KR-310-M,2022-04,P80,27.0,27.0,0.0
JNE2009-KR-310-M,2022-04,P90,27.0,27.0,0.0
JNE2009-KR-310-M,2022-06,P80,1.0,1.0,0.0
JNE2009-KR-310-M,2022-06,P90,1.0,1.0,0.0
JNE2009-KR-310-S,2022-05,P80,1.0,1.0,0.0
JNE2009-KR-310-S,2022-05,P90,1.0,1.0,0.0
JNE2009-KR-310-S,2022-06,P80,1.0,1.0,0.0
JNE2009-KR-310-S,2022-06,P90,1.0,1.0,0.0
JNE2009-KR-310-XL,2022-04,P80,20.0,20.0,0.0
JNE2009-KR-310-XL,2022-04,P90,20.0,20.0,0.0
JNE2009-KR-310-XL,2022-05,P80,25.0,25.0,0.0
JNE2009-KR-310-XL,2022-05,P90,25.0,25.0,0.0
JNE2009-KR-310-XS,2022-04,P80,0.0,0.0,0.0
JNE2009-KR-310-XS,2022-04,P90,0.0,0.0,0.0
JNE2009-KR-310-XS,2022-05,P80,1.0,1.0,0.0
JNE2009-KR-310-XS,2022-05,P90,1.0,1.0,0.0
JNE2009-KR-310-XS,2022-06,P80,1.0,1.0,0.0
JNE2009-KR-310-XS,2022-06,P90,1.0,1.0,0.0
JNE2009-KR-310-XXL,2022-04,P80,1.0,1.0,0.0
JNE2009-KR-310-XXL,2022-04,P90,1.0,1.0,0.0
JNE2014-KR-178-L,2022-04,P80,1.0,1.0,0.0
JNE2014-KR-178-L,2022-04,P90,1.0,1.0,0.0
JNE2014-KR-178-L,2022-05,P80,21.0,21.0,0.0
JNE2014-KR-178-L,2022-05,P90,29.0,29.0,0.0
JNE2014-KR-178-L,2022-06,P80,1.0,1.0,0.0
JNE2014-KR-178-L,2022-06,P90,20.0,20.0,0.0
JNE2014-KR-178-M,2022-04,P80,1.0,1.0,0.0
JNE2014-KR-178-M,2022-04,P90,1.0,1.0,0.0
JNE2014-KR-178-M,2022-05,P80,1.0,1.0,0.0
JNE2014-KR-178-M,2022-05,P90,1.0,1.0,0.0
JNE2014-KR-178-M,2022-06,P80,25.0,25.0,0.0
JNE2014-KR-178-M,2022-06,P90,29.0,29.0,0.0
JNE2014-KR-178-S,2022-04,P80,1.0,1.0,0.0
JNE2014-KR-178-S,2022-04,P90,1.0,1.0,0.0
JNE2014-KR-178-S,2022-05,P80,1.0,1.0,0.0
JNE2014-KR-178-S,2022-05,P90,23.0,23.0,0.0
JNE2014-KR-178-S,2022-06,P80,1.0,1.0,0.0
JNE2014-KR-178-S,2022-06,P90,16.0,16.0,0.0
JNE2014-KR-178-XL,2022-04,P80,17.0,17.0,0.0
JNE2014-KR-178-XL,2022-04,P90,20.0,20.0,0.0
JNE2014-KR-178-XL,2022-05,P80,1.0,1.0,0.0
JNE2014-KR-178-XL,2022-05,P90,1.0,1.0,0.0
JNE2014-KR-178-XL,2022-06,P80,22.0,22.0,0.0
JNE2014-KR-178-XL,2022-06,P90,26.0,26.0,0.0
JNE2014-KR-178-XS,2022-04,P80,25.0,25.0,0.0
JNE2014-KR-178-XS,2022-04,P90,25.0,25.0,0.0
JNE2014-KR-178-XS,2022-05,P80,1.0,1.0,0.0
JNE2014-KR-178-XS,2022-05,P90,1.0,1.0,0.0
JNE2014-KR-178-XS,2022-06,P80,15.0,15.0,0.0
JNE2014-KR-178-XS,2022-06,P90,31.0,31.0,0.0
JNE2014-KR-178-XXL,2022-04,P80,1.0,1.0,0.0
JNE2014-KR-178-XXL,2022-04,P90,1.0,1.0,0.0
JNE2014-KR-178-XXL,2022-05,P80,1.0,1.0,0.0
JNE2014-KR-178-XXL,2022-05,P90,14.0,14.0,0.0
JNE2014-KR-178-XXL,2022-06,P80,1.0,1.0,0.0
JNE2014-KR-178-XXL,2022-06,P90,19.0,19.0,0.0
JNE2014-KR-178-XXXL,2022-04,P80,1.0,1.0,0.0
JNE2014-KR-178-XXXL,2022-04,P90,17.0,17.0,0.0
JNE2014-KR-178-XXXL,2022-05,P80,1.0,1.0,0.0
JNE2014-KR-178-XXXL,2022-05,P90,1.0,1.0,0.0
JNE2014-KR-178-XXXL,2022-06,P80,25.0,25.0,0.0
JNE2014-KR-178-XXXL,2022-06,P90,25.0,25.0,0.0
JNE2032-KR-205-L,2022-04,P80,20.0,20.0,0.0
JNE2032-KR-205-L,2022-04,P90,20.0,20.0,0.0
JNE2032-KR-205-L,2022-05,P80,23.0,23.0,0.0
JNE2032-KR-205-L,2022-05,P90,23.0,23.0,0.0
JNE2032-KR-205-L,2022-06,P80,1.0,1.0,0.0
JNE2032-KR-205-L,2022-06,P90,17.0,17.0,0.0
JNE2032-KR-205-M,2022-04,P80,1.0,1.0,0.0
JNE2032-KR-205-M,2022-04,P90,17.0,17.0,0.0
JNE2032-KR-205-M,2022-06,P80,1.0,1.0,0.0
JNE2032-KR-205-M,2022-06,P90,1.0,1.0,0.0
JNE2032-KR-205-S,2022-04,P80,21.0,21.0,0.0
JNE2032-KR-205-S,2022-04,P90,21.0,21.0,0.0
JNE2032-KR-205-S,2022-06,P80,0.0,0.0,0.0
JNE2032-KR-205-S,2022-06,P90,1.0,1.0,0.0
JNE2032-KR-205-XL,2022-04,P80,19.0,19.0,0.0
JNE2032-KR-205-XL,2022-04,P90,20.0,20.0,0.0
JNE2032-KR-205-XL,2022-05,P80,30.0,30.0,0.0
JNE2032-KR-205-XL,2022-05,P90,30.0,30.0,0.0
JNE2032-KR-205-XL,2022-06,P80,1.0,1.0,0.0
JNE2032-KR-205-XL,2022-06,P90,15.0,15.0,0.0
JNE2032-KR-205-XS,2022-04,P80,0.0,0.0,0.0
JNE2032-KR-205-XS,2022-04,P90,0.0,0.0,0.0
JNE2032-KR-205-XS,2022-06,P80,1.0,1.0,0.0
JNE2032-KR-205-XS,2022-06,P90,1.0,1.0,0.0
JNE2032-KR-205-XXL,2022-04,P80,11.0,11.0,0.0
JNE2032-KR-205-XXL,2022-04,P90,16.0,16.0,0.0
JNE2032-KR-205-XXL,2022-05,P80,1.0,1.0,0.0
JNE2032-KR-205-XXL,2022-05,P90,1.0,1.0,0.0
JNE2032-KR-205-XXL,2022-06,P80,1.0,1.0,0.0
JNE2032-KR-205-XXL,2022-06,P90,14.0,14.0,0.0
JNE2032-KR-205-XXXL,2022-04,P80,17.0,17.0,0.0
JNE2032-KR-205-XXXL,2022-04,P90,19.0,19.0,0.0
JNE2032-KR-205-XXXL,2022-05,P80,24.0,24.0,0.0
JNE2032-KR-205-XXXL,2022-05,P90,25.0,25.0,0.0
JNE2032-KR-205-XXXL,2022-06,P80,24.0,24.0,0.0
JNE2032-KR-205-XXXL,2022-06,P90,24.0,24.0,0.0
JNE2049-KR-351-L,2022-06,P80,1.0,1.0,0.0
JNE2049-KR-351-L,2022-06,P90,1.0,1.0,0.0
JNE2049-KR-351-M,2022-05,P80,26.0,26.0,0.0
JNE2049-KR-351-M,2022-05,P90,26.0,26.0,0.0
JNE2049-KR-351-M,2022-06,P80,1.0,1.0,0.0
JNE2049-KR-351-M,2022-06,P90,1.0,1.0,0.0
JNE2049-KR-351-S,2022-04,P80,21.0,21.0,0.0
JNE2049-KR-351-S,2022-04,P90,28.0,28.0,0.0
JNE2049-KR-351-S,2022-05,P80,16.0,16.0,0.0
JNE2049-KR-351-S,2022-05,P90,16.0,16.0,0.0
JNE2049-KR-351-S,2022-06,P80,0.0,0.0,0.0
JNE2049-KR-351-S,2022-06,P90,0.0,0.0,0.0
JNE2049-KR-351-XL,2022-04,P80,21.0,21.0,0.0
JNE2049-KR-351-XL,2022-04,P90,22.0,22.0,0.0
JNE2049-KR-351-XL,2022-05,P80,0.0,0.0,0.0
JNE2049-KR-351-XL,2022-05,P90,0.0,0.0,0.0
JNE2049-KR-351-XL,2022-06,P80,1.0,1.0,0.0
JNE2049-KR-351-XL,2022-06,P90,23.0,23.0,0.0
JNE2049-KR-351-XS,2022-04,P80,1.0,1.0,0.0
JNE2049-KR-351-XS,2022-04,P90,1.0,1.0,0.0
JNE2049-KR-351-XS,2022-05,P80,1.0,1.0,0.0
JNE2049-KR-351-XS,2022-05,P90,1.0,1.0,0.0
JNE2049-KR-351-XS,2022-06,P80,1.0,1.0,0.0
JNE2049-KR-351-XS,2022-06,P90,5.0,5.0,0.0
JNE2049-KR-351-XXL,2022-04,P80,18.0,18.0,0.0
JNE2049-KR-351-XXL,2022-04,P90,18.0,18.0,0.0
JNE2049-KR-351-XXL,2022-06,P80,0.0,0.0,0.0
JNE2049-KR-351-XXL,2022-06,P90,1.0,1.0,0.0
JNE2049-KR-351-XXXL1,2022-04,P80,16.0,16.0,0.0
JNE2049-KR-351-XXXL1,2022-04,P90,21.0,21.0,0.0
JNE2049-KR-351-XXXL1,2022-05,P80,21.0,21.0,0.0
JNE2049-KR-351-XXXL1,2022-05,P90,21.0,21.0,0.0
JNE2049-KR-351-XXXL1,2022-06,P80,1.0,1.0,0.0
JNE2049-KR-351-XXXL1,2022-06,P90,1.0,1.0,0.0
JNE2058-KR-339-L,2022-04,P80,0.0,0.0,0.0
JNE2058-KR-339-L,2022-04,P90,0.0,0.0,0.0
JNE2086-KR-389-L,2022-04,P80,21.0,21.0,0.0
JNE2086-KR-389-L,2022-04,P90,27.0,27.0,0.0
JNE2086-KR-389-L,2022-05,P80,0.0,0.0,0.0
JNE2086-KR-389-L,2022-05,P90,1.0,1.0,0.0
JNE2086-KR-389-L,2022-06,P80,26.0,26.0,0.0
JNE2086-KR-389-L,2022-06,P90,28.0,28.0,0.0
JNE2086-KR-389-M,2022-05,P80,25.0,25.0,0.0
JNE2086-KR-389-M,2022-05,P90,25.0,25.0,0.0
JNE2086-KR-389-M,2022-06,P80,26.0,26.0,0.0
JNE2086-KR-389-M,2022-06,P90,26.0,26.0,0.0
JNE2086-KR-389-S,2022-04,P80,20.0,20.0,0.0
JNE2086-KR-389-S,2022-04,P90,20.0,20.0,0.0
JNE2086-KR-389-S,2022-05,P80,0.0,0.0,0.0
JNE2086-KR-389-S,2022-05,P90,0.0,0.0,0.0
JNE2086-KR-389-XL,2022-06,P80,1.0,1.0,0.0
JNE2086-KR-389-XL,2022-06,P90,1.0,1.0,0.0
JNE2086-KR-389-XS,2022-05,P80,1.0,1.0,0.0
JNE2086-KR-389-XS,2022-05,P90,1.0,1.0,0.0
JNE2086-KR-389-XS,2022-06,P80,1.0,1.0,0.0
JNE2086-KR-389-XS,2022-06,P90,1.0,1.0,0.0
JNE2086-KR-389-XXXL,2022-04,P80,1.0,1.0,0.0
JNE2086-KR-389-XXXL,2022-04,P90,1.0,1.0,0.0
JNE2086-KR-389-XXXL,2022-06,P80,22.0,22.0,0.0
JNE2086-KR-389-XXXL,2022-06,P90,22.0,22.0,0.0
JNE2100-KR-144-L,2022-04,P80,21.0,21.0,0.0
JNE2100-KR-144-L,2022-04,P90,22.0,22.0,0.0
JNE2100-KR-144-L,2022-05,P80,20.0,20.0,0.0
JNE2100-KR-144-L,2022-05,P90,22.0,22.0,0.0
JNE2100-KR-144-L,2022-06,P80,1.0,1.0,0.0
JNE2100-KR-144-L,2022-06,P90,1.0,1.0,0.0
JNE2100-KR-144-M,2022-04,P80,1.0,1.0,0.0
JNE2100-KR-144-M,2022-04,P90,1.0,1.0,0.0
JNE2100-KR-144-M,2022-05,P80,1.0,1.0,0.0
JNE2100-KR-144-M,2022-05,P90,20.0,20.0,0.0
JNE2100-KR-144-M,2022-06,P80,21.0,21.0,0.0
JNE2100-KR-144-M,2022-06,P90,21.0,21.0,0.0
JNE2100-KR-144-S,2022-04,P80,1.0,1.0,0.0
JNE2100-KR-144-S,2022-04,P90,1.0,1.0,0.0
JNE2100-KR-144-S,2022-05,P80,24.0,24.0,0.0
JNE2100-KR-144-S,2022-05,P90,24.0,24.0,0.0
JNE2100-KR-144-S,2022-06,P80,0.0,0.0,0.0
JNE2100-KR-144-S,2022-06,P90,24.0,24.0,0.0
JNE2100-KR-144-XL,2022-04,P80,1.0,1.0,0.0
JNE2100-KR-144-XL,2022-04,P90,1.0,1.0,0.0
JNE2100-KR-144-XL,2022-05,P80,1.0,1.0,0.0
JNE2100-KR-144-XL,2022-05,P90,1.0,1.0,0.0
JNE2100-KR-144-XL,2022-06,P80,1.0,1.0,0.0
JNE2100-KR-144-XL,2022-06,P90,1.0,1.0,0.0
JNE2100-KR-144-XS,2022-04,P80,17.0,17.0,0.0
JNE2100-KR-144-XS,2022-04,P90,17.0,17.0,0.0
JNE2100-KR-144-XS,2022-05,P80,21.0,21.0,0.0
JNE2100-KR-144-XS,2022-05,P90,21.0,21.0,0.0
JNE2100-KR-144-XS,2022-06,P80,20.0,20.0,0.0
JNE2100-KR-144-XS,2022-06,P90,20.0,20.0,0.0
JNE2100-KR-144-XXL,2022-04,P80,1.0,1.0,0.0
JNE2100-KR-144-XXL,2022-04,P90,1.0,1.0,0.0
JNE2100-KR-144-XXL,2022-05,P80,1.0,1.0,0.0
JNE2100-KR-144-XXL,2022-05,P90,1.0,1.0,0.0
JNE2100-KR-144-XXL,2022-06,P80,1.0,1.0,0.0
JNE2100-KR-144-XXL,2022-06,P90,1.0,1.0,0.0
JNE2100-KR-144-XXXL,2022-05,P80,18.0,18.0,0.0
JNE2100-KR-144-XXXL,2022-05,P90,18.0,18.0,0.0
JNE2100-KR-144-XXXL,2022-06,P80,1.0,1.0,0.0
JNE2100-KR-144-XXXL,2022-06,P90,1.0,1.0,0.0
JNE2101-KR-210-L,2022-04,P80,1.0,1.0,0.0
JNE2101-KR-210-L,2022-04,P90,1.0,1.0,0.0
JNE2101-KR-210-S,2022-04,P80,0.0,0.0,0.0
JNE2101-KR-210-S,2022-04,P90,0.0,0.0,0.0
JNE2101-KR-210-S,2022-06,P80,1.0,1.0,0.0
JNE2101-KR-210-S,2022-06,P90,1.0,1.0,0.0
JNE2101-KR-210-XL,2022-04,P80,1.0,1.0,0.0
JNE2101-KR-210-XL,2022-04,P90,1.0,1.0,0.0
JNE2113-KR-381-L,2022-06,P80,18.0,18.0,0.0
JNE2113-KR-381-L,2022-06,P90,18.0,18.0,0.0
JNE2113-KR-381-M,2022-04,P80,18.0,18.0,0.0
JNE2113-KR-381-M,2022-04,P90,18.0,18.0,0.0
JNE2113-KR-381-M,2022-05,P80,1.0,1.0,0.0
JNE2113-KR-381-M,2022-05,P90,1.0,1.0,0.0
JNE2113-KR-381-S,2022-04,P80,1.0,1.0,0.0
JNE2113-KR-381-S,2022-04,P90,1.0,1.0,0.0
JNE2113-KR-381-S,2022-06,P80,21.0,21.0,0.0
JNE2113-KR-381-S,2022-06,P90,21.0,21.0,0.0
JNE2113-KR-381-XL,2022-06,P80,20.0,20.0,0.0
JNE2113-KR-381-XL,2022-06,P90,20.0,20.0,0.0
JNE2113-KR-381-XXL,2022-04,P80,18.0,18.0,0.0
JNE2113-KR-381-XXL,2022-04,P90,18.0,18.0,0.0
JNE2113-KR-381-XXL,2022-05,P80,22.0,22.0,0.0
JNE2113-KR-381-XXL,2022-05,P90,23.0,23.0,0.0
JNE2113-KR-381-XXL,2022-06,P80,0.0,0.0,0.0
JNE2113-KR-381-XXL,2022-06,P90,0.0,0.0,0.0
JNE2131-KR-A-L,2022-04,P80,22.0,22.0,0.0
JNE2131-KR-A-L,2022-04,P90,22.0,22.0,0.0
JNE2131-KR-A-L,2022-05,P80,23.0,23.0,0.0
JNE2131-KR-A-L,2022-05,P90,23.0,23.0,0.0
JNE2131-KR-A-M,2022-06,P80,22.0,22.0,0.0
JNE2131-KR-A-M,2022-06,P90,22.0,22.0,0.0
JNE2131-KR-A-S,2022-05,P80,22.0,22.0,0.0
JNE2131-KR-A-S,2022-05,P90,22.0,22.0,0.0
JNE2131-KR-A-XL,2022-06,P80,28.0,28.0,0.0
JNE2131-KR-A-XL,2022-06,P90,28.0,28.0,0.0
JNE2131-KR-A-XXL,2022-05,P80,30.0,30.0,0.0
JNE2131-KR-A-XXL,2022-05,P90,30.0,30.0,0.0
JNE2131-KR-A-XXXL,2022-06,P80,24.0,24.0,0.0
JNE2131-KR-A-XXXL,2022-06,P90,24.0,24.0,0.0
JNE2132-KR-398-L,2022-06,P80,20.0,20.0,0.0
JNE2132-KR-398-L,2022-06,P90,20.0,20.0,0.0
JNE2132-KR-398-M,2022-04,P80,1.0,1.0,0.0
JNE2132-KR-398-M,2022-04,P90,1.0,1.0,0.0
JNE2132-KR-398-M,2022-05,P80,1.0,1.0,0.0
JNE2132-KR-398-M,2022-05,P90,1.0,1.0,0.0
JNE2132-KR-398-S,2022-04,P80,1.0,1.0,0.0
JNE2132-KR-398-S,2022-04,P90,1.0,1.0,0.0
JNE2132-KR-398-S,2022-06,P80,1.0,1.0,0.0
JNE2132-KR-398-S,2022-06,P90,1.0,1.0,0.0
JNE2132-KR-398-XL,2022-04,P80,1.0,1.0,0.0
JNE2132-KR-398-XL,2022-04,P90,1.0,1.0,0.0
JNE2132-KR-398-XS,2022-04,P80,0.0,0.0,0.0
JNE2132-KR-398-XS,2022-04,P90,0.0,0.0,0.0
JNE2132-KR-398-XS,2022-06,P80,1.0,1.0,0.0
JNE2132-KR-398-XS,2022-06,P90,1.0,1.0,0.0
JNE2132-KR-398-XXL,2022-04,P80,1.0,1.0,0.0
JNE2132-KR-398-XXL,2022-04,P90,1.0,1.0,0.0
JNE2132-KR-398-XXL,2022-05,P80,1.0,1.0,0.0
JNE2132-KR-398-XXL,2022-05,P90,1.0,1.0,0.0
JNE2132-KR-398-XXL,2022-06,P80,18.0,18.0,0.0
JNE2132-KR-398-XXL,2022-06,P90,18.0,18.0,0.0
JNE2132-KR-398-XXXL,2022-04,P80,27.0,27.0,0.0
JNE2132-KR-398-XXXL,2022-04,P90,27.0,27.0,0.0
JNE2132-KR-398-XXXL,2022-05,P80,23.0,23.0,0.0
JNE2132-KR-398-XXXL,2022-05,P90,23.0,23.0,0.0
JNE2145-KR-A-L,2022-06,P80,0.0,0.0,0.0
JNE2145-KR-A-L,2022-06,P90,0.0,0.0,0.0
JNE2145-KR-A-XL,2022-06,P80,25.0,25.0,0.0
JNE2145-KR-A-XL,2022-06,P90,25.0,25.0,0.0
JNE2145-KR-A-XXXL,2022-06,P80,21.0,21.0,0.0
JNE2145-KR-A-XXXL,2022-06,P90,21.0,21.0,0.0
JNE2153-KR-278-A-M,2022-04,P80,19.0,19.0,0.0
JNE2153-KR-278-A-M,2022-04,P90,19.0,19.0,0.0
JNE2153-KR-278-A-M,2022-05,P80,26.0,26.0,0.0
JNE2153-KR-278-A-M,2022-05,P90,29.0,29.0,0.0
JNE2153-KR-278-A-M,2022-06,P80,0.0,0.0,0.0
JNE2153-KR-278-A-M,2022-06,P90,0.0,0.0,0.0
JNE2153-KR-278-A-S,2022-04,P80,18.0,18.0,0.0
JNE2153-KR-278-A-S,2022-04,P90,19.0,19.0,0.0
JNE2153-KR-278-A-S,2022-05,P80,1.0,1.0,0.0
JNE2153-KR-278-A-S,2022-05,P90,25.0,25.0,0.0
JNE2153-KR-278-A-S,2022-06,P80,1.0,1.0,0.0
JNE2153-KR-278-A-S,2022-06,P90,1.0,1.0,0.0
JNE2153-KR-278-A-XL,2022-04,P80,1.0,1.0,0.0
JNE2153-KR-278-A-XL,2022-04,P90,1.0,1.0,0.0
JNE2153-KR-278-A-XL,2022-05,P80,17.0,17.0,0.0
JNE2153-KR-278-A-XL,2022-05,P90,22.0,22.0,0.0
JNE2153-KR-278-A-XL,2022-06,P80,15.0,15.0,0.0
JNE2153-KR-278-A-XL,2022-06,P90,15.0,15.0,0.0
JNE2153-KR-278-A-XS,2022-04,P80,1.0,1.0,0.0
JNE2153-KR-278-A-XS,2022-04,P90,1.0,1.0,0.0
JNE2153-KR-278-A-XS,2022-06,P80,1.0,1.0,0.0
JNE2153-KR-278-A-XS,2022-06,P90,1.0,1.0,0.0
JNE2153-KR-278-A-XXL,2022-04,P80,24.0,24.0,0.0
JNE2153-KR-278-A-XXL,2022-04,P90,28.0,28.0,0.0
JNE2153-KR-278-A-XXL,2022-05,P80,20.0,20.0,0.0
JNE2153-KR-278-A-XXL,2022-05,P90,20.0,20.0,0.0
JNE2153-KR-278-A-XXL,2022-06,P80,22.0,22.0,0.0
JNE2153-KR-278-A-XXL,2022-06,P90,22.0,22.0,0.0
JNE2153-KR-278-A-XXXL,2022-04,P80,19.0,19.0,0.0
JNE2153-KR-278-A-XXXL,2022-04,P90,19.0,19.0,0.0
JNE2153-KR-278-A-XXXL,2022-05,P80,1.0,1.0,0.0
JNE2153-KR-278-A-XXXL,2022-05,P90,19.0,19.0,0.0
JNE2153-KR-278-A-XXXL,2022-06,P80,28.0,28.0,0.0
JNE2153-KR-278-A-XXXL,2022-06,P90,28.0,28.0,0.0
JNE2170-KR-436-L,2022-04,P80,1.0,1.0,0.0
JNE2170-KR-436-L,2022-04,P90,1.0,1.0,0.0
JNE2170-KR-436-L,2022-05,P80,1.0,1.0,0.0
JNE2170-KR-436-L,2022-05,P90,1.0,1.0,0.0
JNE2170-KR-436-M,2022-04,P80,18.0,18.0,0.0
JNE2170-KR-436-M,2022-04,P90,18.0,18.0,0.0
JNE2170-KR-436-S,2022-04,P80,28.0,28.0,0.0
JNE2170-KR-436-S,2022-04,P90,28.0,28.0,0.0
JNE2170-KR-436-S,2022-05,P80,1.0,1.0,0.0
JNE2170-KR-436-S,2022-05,P90,1.0,1.0,0.0
JNE2170-KR-436-XL,2022-04,P80,1.0,1.0,0.0
JNE2170-KR-436-XL,2022-04,P90,1.0,1.0,0.0
JNE2170-KR-436-XL,2022-05,P80,1.0,1.0,0.0
JNE2170-KR-436-XL,2022-05,P90,1.0,1.0,0.0
JNE2170-KR-436-XS,2022-04,P80,1.0,1.0,0.0
JNE2170-KR-436-XS,2022-04,P90,1.0,1.0,0.0
JNE2170-KR-436-XS,2022-05,P80,1.0,1.0,0.0
JNE2170-KR-436-XS,2022-05,P90,1.0,1.0,0.0
JNE2170-KR-436-XXL,2022-04,P80,1.0,1.0,0.0
JNE2170-KR-436-XXL,2022-04,P90,1.0,1.0,0.0
JNE2170-KR-436-XXL,2022-05,P80,29.0,29.0,0.0
JNE2170-KR-436-XXL,2022-05,P90,29.0,29.0,0.0
JNE2170-KR-436-XXXL,2022-04,P80,1.0,1.0,0.0
JNE2170-KR-436-XXXL,2022-04,P90,1.0,1.0,0.0
JNE2171-KR-437-L,2022-04,P80,21.0,21.0,0.0
JNE2171-KR-437-L,2022-04,P90,21.0,21.0,0.0
JNE2171-KR-437-L,2022-05,P80,29.0,29.0,0.0
JNE2171-KR-437-L,2022-05,P90,29.0,29.0,0.0
JNE2171-KR-437-L,2022-06,P80,27.0,27.0,0.0
JNE2171-KR-437-L,2022-06,P90,29.0,29.0,0.0
JNE2171-KR-437-M,2022-04,P80,23.0,23.0,0.0
JNE2171-KR-437-M,2022-04,P90,24.0,24.0,0.0
JNE2171-KR-437-M,2022-05,P80,1.0,1.0,0.0
JNE2171-KR-437-M,2022-05,P90,1.0,1.0,0.0
JNE2171-KR-437-M,2022-06,P80,25.0,25.0,0.0
JNE2171-KR-437-M,2022-06,P90,26.0,26.0,0.0
JNE2171-KR-437-S,2022-04,P80,22.0,22.0,0.0
JNE2171-KR-437-S,2022-04,P90,22.0,22.0,0.0
JNE2171-KR-437-S,2022-05,P80,1.0,1.0,0.0
JNE2171-KR-437-S,2022-05,P90,1.0,1.0,0.0
JNE2171-KR-437-S,2022-06,P80,1.0,1.0,0.0
JNE2171-KR-437-S,2022-06,P90,27.0,27.0,0.0
JNE2171-KR-437-XL,2022-04,P80,20.0,20.0,0.0
JNE2171-KR-437-XL,2022-04,P90,22.0,22.0,0.0
JNE2171-KR-437-XL,2022-05,P80,1.0,1.0,0.0
JNE2171-KR-437-XL,2022-05,P90,1.0,1.0,0.0
JNE2171-KR-437-XL,2022-06,P80,19.0,19.0,0.0
JNE2171-KR-437-XL,2022-06,P90,19.0,19.0,0.0
JNE2171-KR-437-XS,2022-06,P80,15.0,15.0,0.0
JNE2171-KR-437-XS,2022-06,P90,18.0,18.0,0.0
JNE2171-KR-437-XXL,2022-04,P80,18.0,18.0,0.0
JNE2171-KR-437-XXL,2022-04,P90,19.0,19.0,0.0
JNE2171-KR-437-XXL,2022-05,P80,22.0,22.0,0.0
JNE2171-KR-437-XXL,2022-05,P90,22.0,22.0,0.0
JNE2171-KR-437-XXL,2022-06,P80,23.0,23.0,0.0
JNE2171-KR-437-XXL,2022-06,P90,23.0,23.0,0.0
JNE2171-KR-437-XXXL,2022-04,P80,21.0,21.0,0.0
JNE2171-KR-437-XXXL,2022-04,P90,23.0,23.0,0.0
JNE2199-KR-411-A-L,2022-04,P80,1.0,1.0,0.0
JNE2199-KR-411-A-L,2022-04,P90,17.0,17.0,0.0
JNE2199-KR-411-A-L,2022-05,P80,1.0,1.0,0.0
JNE2199-KR-411-A-L,2022-05,P90,1.0,1.0,0.0
JNE2199-KR-411-A-L,2022-06,P80,0.0,0.0,0.0
JNE2199-KR-411-A-L,2022-06,P90,0.0,0.0,0.0
JNE2199-KR-411-A-M,2022-04,P80,18.0,18.0,0.0
JNE2199-KR-411-A-M,2022-04,P90,25.0,25.0,0.0
JNE2199-KR-411-A-M,2022-06,P80,0.0,0.0,0.0
JNE2199-KR-411-A-M,2022-06,P90,0.0,0.0,0.0
JNE2199-KR-411-A-S,2022-04,P80,1.0,1.0,0.0
JNE2199-KR-411-A-S,2022-04,P90,1.0,1.0,0.0
